ADD_FIX,	1.275386
ADD_FLOAT,	1.633458
ADD_DOUBLE,	2.804733
SUB_FIX,	1.275386
SUB_FLOAT,	1.633458
SUB_DOUBLE,	2.804733
MUL_FIX,	1.543546
MUL_FLOAT,	1.633524
MUL_DOUBLE,	3.541453
DIV_FIX,	5.280531
DIV_FLOAT,	1.991540
DIV_DOUBLE,	18.847496
REM_FIX,	1.423484
REM_FLOAT,	31.005565
REM_DOUBLE,	156.558117
CAST_FIX_FLOAT,	3.239408
CAST_FIX_DOUBLE,	21.454736
CAST_FLOAT_FIX,	2.881337
CAST_FLOAT_DOUBLE,	1.657825
CAST_DOUBLE_FIX,	5.197185
CAST_DOUBLE_FLOAT,	1.815021
CAST_FIX_FIX,	1.000000
