ADD_FIX,	1.241787
ADD_FLOAT,	2.331248
ADD_DOUBLE,	2.724223
SUB_FIX,	1.241787
SUB_FLOAT,	2.331248
SUB_DOUBLE,	2.724223
MUL_FIX,	1.623908
MUL_FLOAT,	2.647216
MUL_DOUBLE,	4.022545
DIV_FIX,	5.295980
DIV_FLOAT,	5.600256
DIV_DOUBLE,	18.326617
REM_FIX,	1.386236
REM_FLOAT,	27.014528
REM_DOUBLE,	152.345338
CAST_FIX_FLOAT,	7.626519
CAST_FIX_DOUBLE,	20.891755
CAST_FLOAT_FIX,	4.275498
CAST_FLOAT_DOUBLE,	1.627991
CAST_DOUBLE_FIX,	5.648387
CAST_DOUBLE_FLOAT,	1.792063
CAST_FIX_FIX,	1.000000
