ADD_FIX,	1.000000
ADD_FLOAT,	1.011291
ADD_DOUBLE,	1.081863
SUB_FIX,	1.000000
SUB_FLOAT,	1.011291
SUB_DOUBLE,	1.081863
MUL_FIX,	1.145730
MUL_FLOAT,	2.037756
MUL_DOUBLE,	1.364855
DIV_FIX,	4.248765
DIV_FLOAT,	2.146436
DIV_DOUBLE,	1.408257
REM_FIX,	1.407022
REM_FLOAT,	30.842097
REM_DOUBLE,	192.279480
CAST_FIX_FLOAT,	3.356387
CAST_FIX_DOUBLE,	2.622089
CAST_FLOAT_FIX,	3.251765
CAST_FLOAT_DOUBLE,	1.205363
CAST_DOUBLE_FIX,	2.602329
CAST_DOUBLE_FLOAT,	1.238179
CAST_FIX_FIX,	1.238885
